state,date,vmt,vmt19,vmt_19pct,onsite_pct,iv,net_mig_rate,vrm,vrm_19pct,covid_cases,cases_p_1000,vacc_cum,dose1_cum,vacc_cum_pct,vaccine_p,dose_tot_p,dose_p_lag3,dose_p_lag3_6,dose_p_lag6_9,vaccine_p_1000,reopened,pop_million_old,gdp,gdp_pct,gdp_p,gdp_p_in1000,inc_p,inc_p_pct,ppl_persqkm,UR,UR_19_pct,transitcommute_pct,noveh_pct,fare,swaa_wfh,swaa_sample_count,year,pop_million,l_pop_million
AZ,2021-04-01,6853,6572,104.275715155204,73.0839150509594,32.8324864466405,-0.914615101333204,2784682.13716321,93.8280513671269,0.0028779628819864,2.87796288198641,0.289,0.407,28.9,0.222111230496779,0.69165436675843,0.691197126991894,0.0,0.0,222.111230496779,1,7.187723,28744.6833333333,106.784119967061,3999.1362123072,3.9991362123072,54295.0,113.393341965666,21.6750660847361,5.8,120.833333333333,1.387031006538451,5.582068873513773,0.1230340470772439,50.39,68.0,2021,7.264877,1.9830513663902798
AZ,2021-05-01,6906,6673,103.491682901244,73.4720881464222,32.7290886222079,-1.15175889420003,2790047.30235067,90.8191438502112,0.0026398943429402,2.63989434294029,0.361,0.463,36.1,0.123839083027762,0.816290068854818,0.571355797896399,0.243680412123257,0.0,123.839083027762,1,7.179454,28744.6833333333,106.784119967061,4003.74225300884,4.00374225300884,54295.0,113.393341965666,21.6750660847361,5.5,114.583333333333,1.387031006538451,5.582068873513773,0.1230340470772439,46.35,61.0,2021,7.264877,1.9830513663902798
AZ,2021-06-01,6873,6111,112.469317623957,70.7784223558877,32.7571436978592,-0.621324388194781,2771083.00115568,95.2082371997372,0.0018710811824842,1.87108118248428,0.402,0.496,40.2,0.0729455458929873,0.889742795675426,0.418895859417529,0.469085896495115,0.0,72.9455458929873,1,7.174996,28744.6833333333,106.784119967061,4006.22987571468,4.00622987571468,54295.0,113.393341965666,21.6750660847361,5.2,108.333333333333,1.387031006538451,5.582068873513773,0.1230340470772439,46.05,57.0,2021,7.264877,1.9830513663902798
AZ,2021-07-01,5940,5688,104.430379746835,69.5706927285989,32.8601760994493,-0.227787193787237,2840903.20000352,92.4542758566568,0.0045111343885893,4.51113438858934,0.453,0.531,45.3,0.0828774569023562,0.972822924592402,0.279662085823106,0.691197126991894,0.0,82.8774569023562,1,7.173362,29058.8333333333,106.488901158501,4050.93641354407,4.05093641354407,54447.0,112.596161799983,21.6750660847361,5.0,104.166666666667,1.387031006538451,5.582068873513773,0.1230340470772439,35.77,60.0,2021,7.264877,1.9830513663902798
AZ,2021-08-01,5130,5233,98.0317217657176,73.5085603737861,32.640183547418,-0.0170076562334454,2827861.82335489,91.2588981893656,0.0118061015663773,11.8061015663773,0.479,0.567,47.9,0.065640352197891,1.03847982222817,0.221463354993234,0.571355797896399,0.243680412123257,65.640352197891,1,7.17324,29058.8333333333,106.488901158501,4051.00531047802,4.05100531047802,54447.0,112.596161799983,21.6750660847361,4.7,97.9166666666667,1.387031006538451,5.582068873513773,0.1230340470772439,32.64,76.0,2021,7.264877,1.9830513663902798
AZ,2021-09-01,5566,4867,114.362029997945,73.8308064056582,32.6875947655786,0.340316084241191,2719630.7119665,93.0403214545676,0.011380102964429,11.380102964429,0.511,0.593,51.1,0.087960977089007,1.12608738793051,0.236478786189254,0.418895859417529,0.469085896495115,87.960977089007,1,7.175682,29058.8333333333,106.488901158501,4049.62668821352,4.04962668821352,54447.0,112.596161799983,21.6750660847361,4.4,93.6170212765958,1.387031006538451,5.582068873513773,0.1230340470772439,45.88,63.0,2021,7.264877,1.9830513663902798
AZ,2021-10-01,6530,5607,116.461565899768,75.776859593082,32.6558723719984,1.35955279633804,2773505.55554899,88.498804915623,0.0104818751112491,10.4818751112491,0.531,0.613,53.1,0.0813187648207468,1.20587517749408,0.234920094107645,0.279662085823106,0.691197126991894,81.3187648207468,1,7.185451,29776.8333333333,108.04702734755,4144.04514529893,4.14404514529893,55345.0,113.384003933459,21.6750660847361,4.1,87.2340425531915,1.387031006538451,5.582068873513773,0.1230340470772439,29.93,82.0,2021,7.264877,1.9830513663902798
AZ,2021-11-01,6155,5023,122.536332868803,72.6490406157402,32.535637946963,0.829600063520166,2731104.52498053,93.0336495644081,0.0140278334575787,14.0278334575787,0.547,0.643,54.7,0.103994247587089,1.30886903095732,0.273273989496843,0.221463354993235,0.571355797896399,103.994247587089,1,7.191417,29776.8333333333,108.04702734755,4140.60724518316,4.14060724518316,55345.0,113.384003933459,21.6750660847361,3.9,82.9787234042553,1.387031006538451,5.582068873513773,0.1230340470772439,40.93,58.0,2021,7.264877,1.9830513663902798
AZ,2021-12-01,6259,6102,102.57292690921,70.160398988691,32.4882539109475,0.710620158518042,2769070.42063587,92.0520492898921,0.0155223398606912,15.5223398606912,0.571,0.674,57.1,0.124991610541245,1.43293053278031,0.310304622949081,0.236478786189254,0.418895859417529,124.991610541245,1,7.196531,29776.8333333333,108.04702734755,4137.66484620622,4.13766484620623,55345.0,113.384003933459,21.6750660847361,3.7,78.7234042553192,1.387031006538451,5.582068873513773,0.1230340470772439,21.45,63.0,2021,7.264877,1.9830513663902798
AZ,2022-01-01,5870,5798,101.241807519834,74.8337660274263,31.0817456054583,0.521368251395604,2685909.05406986,89.2649532524935,0.0679357830974746,67.9357830974746,0.588,0.701,58.8,0.0930696493263808,1.52525309762044,0.322055507454715,0.234920094107645,0.279662085823106,93.0696493263808,1,7.200285,29609.1083333333,110.898375052046,4112.21338229436,4.11221338229436,55389.0,116.918562924811,21.6750660847361,3.6,72.0,1.387031006538451,5.582068873513773,0.812991808627807,37.43,110.0,2022,7.359197,1.9959508235277217
AZ,2022-02-01,5688,5460,104.175824175824,78.6093988636067,31.0775841106376,0.0604106256041063,2523576.23390695,92.7505235005512,0.0147549133975491,14.7549133975491,0.601,0.715,60.1,0.045417402704174,1.57057835883078,0.2634786625718,0.273273989496843,0.221463354993235,45.417402704174,1,7.20072,29609.1083333333,110.898375052046,4111.96496091132,4.11196496091132,55389.0,116.918562924811,21.6750660847361,3.6,72.0,1.387031006538451,5.582068873513773,0.812991808627807,45.12,71.0,2022,7.359197,1.9959508235277217
AZ,2022-03-01,6667,5787,115.206497321583,78.3000316649833,31.053697960666,-0.380940314071535,2804321.05708455,94.1157660892947,0.0042081262265597,4.20812622655974,0.609,0.723,60.9,0.0285948359386483,1.59977149138272,0.167081887969203,0.310304622949081,0.236478786189254,28.5948359386483,1,7.197978,29609.1083333333,110.898375052046,4113.53137413498,4.11353137413498,55389.0,116.918562924811,21.6750660847361,3.6,73.469387755102,1.387031006538451,5.582068873513773,0.812991808627807,30.01,59.0,2022,7.359197,1.9959508235277217
AZ,2022-04-01,6359,6572,96.7589774802191,80.2929027076101,31.1815477535952,-1.16306628893671,2639649.53630225,89.1979234454865,0.0019950995991997,1.99509959919973,0.616,0.73,61.6,0.0476555354277614,1.64928766710211,0.121667774070584,0.322055507454715,0.234920094107645,47.6555354277614,1,7.189616,29463.8,109.455578876981,4098.10482228815,4.09810482228815,56305.0,117.591161605614,21.6750660847361,3.6,75.0,1.387031006538451,5.582068873513773,0.812991808627807,39.3,68.0,2022,7.359197,1.9959508235277217
AZ,2022-05-01,6435,6673,96.4333882811329,77.0804881915105,31.1422510463953,-1.43063190304965,2687149.63795274,87.880636032932,0.0039144239481456,3.91442394814569,0.62,0.736,62.0,0.0363641808549387,1.68801137151091,0.112614552221348,0.2634786625718,0.273273989496843,36.3641808549387,1,7.179345,29463.8,109.455578876981,4103.96770178895,4.10396770178895,56305.0,117.591161605614,21.6750660847361,3.7,77.0833333333333,1.387031006538451,5.582068873513773,0.812991808627807,26.33,61.0,2022,7.359197,1.9959508235277217
AZ,2022-06-01,6464,6111,105.776468663067,72.1197273812681,31.2304378368683,-0.735286943115972,2638082.39738128,90.6308181322927,0.0105853441630762,10.5853441630762,0.624,0.743,62.4,0.0304042196410127,1.71965676387323,0.114423935923713,0.167081887969203,0.310304622949081,30.4042196410127,1,7.17407,29463.8,109.455578876981,4106.98529565505,4.10698529565505,56305.0,117.591161605614,21.6750660847361,3.8,79.1666666666667,1.387031006538451,5.582068873513773,0.812991808627807,44.4,92.0,2022,7.359197,1.9959508235277217
AZ,2022-07-01,6671,5688,117.28199718706,71.4892921507494,31.3341409880658,-0.381797970028441,2688345.51534498,86.7739504546796,0.0098812884412547,9.88128844125471,0.627,0.749,62.7,0.0250498791577353,1.74536320449255,0.0918182796536866,0.121667774070584,0.322055507454715,25.0498791577353,1,7.171332,29747.1666666667,109.011365135517,4148.0671466147,4.1480671466147,57023.0,117.923318719497,21.6750660847361,3.9,81.25,1.387031006538451,5.582068873513773,0.812991808627807,34.88,108.0,2022,7.359197,1.9959508235277217
AZ,2022-08-01,6541,5233,124.995222625645,74.8849400825369,31.1538993572799,-0.209767933066177,2791653.78002987,89.7787247034938,0.0080817838307976,8.08178383079762,0.631,0.755,63.1,0.0242051831647844,1.7699345088892,0.0796592819635323,0.112614552221348,0.2634786625718,24.2051831647844,1,7.169828,29747.1666666667,109.011365135517,4148.93727808626,4.14893727808626,57023.0,117.923318719497,21.6750660847361,4.0,83.3333333333333,1.387031006538451,5.582068873513773,0.812991808627807,36.07,108.0,2022,7.359197,1.9959508235277217
AZ,2022-09-01,6497,4867,133.490856790631,75.5175043311844,31.1884873254173,0.140429949929123,2693436.81690978,91.6393208638591,0.0023966525516205,2.39665255162056,0.635,0.759,63.5,0.0330523572219972,1.80273831429673,0.0823074195445168,0.114423935923713,0.167081887969203,33.0523572219972,1,7.170835,29747.1666666667,109.011365135517,4148.35464303204,4.14835464303204,57023.0,117.923318719497,21.6750660847361,4.0,85.1063829787234,1.387031006538451,5.582068873513773,0.812991808627807,27.51,90.0,2022,7.359197,1.9959508235277217
AZ,2022-10-01,6660,5607,118.780096308186,74.6286700641671,31.1343225107976,1.31457378924537,2754533.61548323,87.5004492875285,0.0022737293869286,2.27372938692869,0.639,0.765,63.9,0.0488323983179472,1.84920088007784,0.106089938704729,0.0918182796536866,0.121667774070584,48.8323983179472,1,7.180274,29985.6083333333,108.804579968474,4176.10920326067,4.17610920326067,57909.0,118.636810620339,21.6750660847361,4.1,87.2340425531915,1.387031006538451,5.582068873513773,0.812991808627807,21.85,103.0,2022,7.359197,1.9959508235277217
AZ,2022-11-01,6140,5023,122.237706549871,,31.0018575661463,0.807255699390836,2680558.09336925,90.9874630249434,0.0069107266484137,6.91072664841377,0.656,0.767,65.6,0.0658497162915778,1.91355781841965,0.147734471831522,0.0796592819635324,0.112614552221348,65.8497162915778,1,7.186075,29985.6083333333,108.804579968474,4172.73801530506,4.17273801530506,57909.0,118.636810620339,21.6750660847361,4.0,85.1063829787234,1.387031006538451,5.582068873513773,0.812991808627807,31.39,107.0,2022,7.359197,1.9959508235277217
AZ,2022-12-01,6356,6102,104.162569649295,,30.9079502673239,0.554654388981014,2730068.94124886,90.4474817864028,0.0056726902114765,5.67269021147659,0.658,0.771,65.8,0.0262445544635701,1.93874100964067,0.140926669073095,0.0823074195445168,0.114423935923713,26.2445544635701,1,7.190063,29985.6083333333,108.804579968474,4170.42358785081,4.17042358785081,57909.0,118.636810620339,21.6750660847361,4.0,85.1063829787234,1.387031006538451,5.582068873513773,0.812991808627807,30.86,93.0,2022,7.359197,1.9959508235277217
AZ,2023-01-01,6096,5798,105.139703345981,,,0.413038503641162,2710925.95337948,89.7417031441288,0.002761838745653,2.76183874565309,0.659,0.774,65.9,0.0155289131123251,1.95346914806742,0.107623183867473,0.106089938704729,0.0918182796536868,15.5289131123251,1,7.193034,,,,,,,21.6750660847361,3.8,76.0,1.387031006538451,5.582068873513773,,27.97,112.0,2023,,
AZ,2023-02-01,5801,5460,106.245421245421,,,-0.040040340643198,2538406.19595407,93.0069244530918,0.0050649640624039,5.06496406240398,0.661,0.779,66.1,0.0130043518845237,1.96655171752207,0.0547778194604188,0.147734471831522,0.0796592819635324,13.0043518845237,1,7.192746,,,,,,,21.6750660847361,3.7,74.0,1.387031006538451,5.582068873513773,,19.63,87.0,2023,,
AZ,2023-03-01,6695,5787,115.690340418179,,,-0.349223634554364,2834147.24415693,94.8590664985296,0.0022851826122512,2.2851826122512,0.661,0.781,66.1,0.0079773470547207,1.97521583091512,0.0365106120515694,0.140926669073095,0.0823074195445169,7.97734705472074,1,7.190235,,,,,,,21.6750660847361,3.5,71.4285714285714,1.387031006538451,5.582068873513773,,18.47,82.0,2023,,
AR,2020-04-01,2220,2985,74.3718592964824,65.8293037401303,29.7586463672342,-0.0441947973751613,184783.293074674,90.1294135761338,0.0008486730262869,0.848673026286933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.009404,9252.75,95.4003216870699,3074.6121158874,3.0746121158874,49571.0,112.5181587071,21.7786416579892,10.1,297.058823529412,0.2892781091029214,5.93693351518395,0.3056512253834235,,,2020,3.014195,1.1033327961871204
AR,2020-05-01,2693,3172,84.8991172761665,72.3208238531059,29.0968307537252,-0.136258164688929,143737.568583998,70.1377974295391,0.0013133957728064,1.31339577280646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.008994,9252.75,95.4003216870699,3075.03105689144,3.07503105689144,49571.0,112.5181587071,21.7786416579892,8.9,261.764705882353,0.2892781091029214,5.93693351518395,0.3056512253834235,23.42,7.0,2020,3.014195,1.1033327961871204
AR,2020-06-01,3130,3216,97.3258706467661,75.6733368783762,28.7367721298513,-0.0997110374135755,142500.874327841,72.2042652728256,0.0043178202901325,4.31782029013253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.008694,9252.75,95.4003216870699,3075.3376714282,3.0753376714282,49571.0,112.5181587071,21.7786416579892,7.9,232.352941176471,0.2892781091029214,5.93693351518395,0.3056512253834235,,,2020,3.014195,1.1033327961871204
AR,2020-07-01,3299,3392,97.2582547169811,71.3506769435549,28.6709566375135,-0.167210127282476,149152.781207781,72.9939172678462,0.0069480295632823,6.94802956328239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.008191,9948.11666666667,101.617418854536,3307.00965020727,3.30700965020727,47050.0,105.804043266095,21.7786416579892,7.3,214.705882352941,0.2892781091029214,5.93693351518395,0.3056512253834235,72.08,9.0,2020,3.014195,1.1033327961871204
AR,2020-08-01,2978,3128,95.2046035805627,74.7317739956784,28.4772065236905,-0.0229378994601948,150839.592664214,73.2839565145707,0.0064369064818514,6.43690648185147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.008122,9948.11666666667,101.617418854536,3307.08550606214,3.30708550606214,47050.0,105.804043266095,21.7786416579892,6.4,182.857142857143,0.2892781091029214,5.93693351518395,0.3056512253834235,45.42,19.0,2020,3.014195,1.1033327961871204
AR,2020-09-01,2829,2800,101.035714285714,76.9024190791963,28.5652694837577,-0.121020374644503,140615.940944119,75.8119469451904,0.0071368773684585,7.1368773684585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.007758,9948.11666666667,101.617418854536,3307.48573078907,3.30748573078907,47050.0,105.804043266095,21.7786416579892,6.0,171.428571428571,0.2892781091029214,5.93693351518395,0.3056512253834235,36.19,11.0,2020,3.014195,1.1033327961871204
AR,2020-10-01,2917,3018,96.6534128561962,80.0284104376908,28.6868496152383,-0.126688473044783,149471.127926146,72.4150552882978,0.0094078660573649,9.40786605736494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.007377,9974.15833333333,101.301113983103,3316.56401353516,3.31656401353516,46495.0,104.059891228934,21.7786416579892,5.5,157.142857142857,0.2892781091029214,5.93693351518395,0.3056512253834235,62.55,9.0,2020,3.014195,1.1033327961871204
AR,2020-11-01,2693,2728,98.717008797654,75.5022055306033,28.7211692504452,-0.0571959676842783,140925.079094465,74.3970604051387,0.0148928988878377,14.8928988878377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.007205,9974.15833333333,101.301113983103,3316.7537076233,3.3167537076233,46495.0,104.059891228934,21.7786416579892,5.2,148.571428571429,0.2892781091029214,5.93693351518395,0.3056512253834235,29.33,13.0,2020,3.014195,1.1033327961871204
AR,2020-12-01,3087,3348,92.2043010752688,72.9557117296951,28.7618764058751,-0.0096435991774342,154031.074339187,77.7950949697545,0.0224310116867121,22.4310116867121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.007176,9974.15833333333,101.301113983103,3316.78569306663,3.31678569306663,46495.0,104.059891228934,21.7786416579892,5.1,145.714285714286,0.2892781091029214,5.93693351518395,0.3056512253834235,35.52,24.0,2020,3.014195,1.1033327961871204
AR,2021-01-01,3088,3152,97.9695431472081,77.1071319777709,28.8191361192901,-0.101766953676082,141390.05694321,68.9166614635499,0.0232939900960135,23.2939900960135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.00687,10155.0166666667,104.611446289931,3377.27160358335,3.37727160358335,53576.0,121.644756260927,21.7786416579892,4.9,132.432432432432,0.2892781091029214,5.93693351518395,0.3835037150597871,50.61,29.0,2021,3.028122,1.1079426253844291
AR,2021-02-01,2121,2138,99.2048643592142,69.9374957383716,28.973117597884,-0.0422383954997151,107218.021642518,56.6030491424399,0.0088594203096174,8.85942030961742,0.0,0.139,0.0,0.216448163344855,0.216448163344855,0.216448163344855,0.0,0.0,216.448163344855,1,3.006743,10155.0166666667,104.611446289931,3377.41425411705,3.37741425411705,53576.0,121.644756260927,21.7786416579892,4.8,133.333333333333,0.2892781091029214,5.93693351518395,0.3835037150597871,16.58,7.0,2021,3.028122,1.1079426253844291
AR,2021-03-01,3605,3408,105.780516431925,80.3252658977185,28.7614800335648,-0.0957938834940154,154366.119595579,75.191642912414,0.0028631727399877,2.86317273998779,0.139,0.261,13.9,0.179212727281799,0.395681625036796,0.395660890626654,0.0,0.0,179.212727281799,1,3.006455,10155.0166666667,104.611446289931,3377.73778974462,3.37773778974462,53576.0,121.644756260927,21.7786416579892,4.7,134.285714285714,0.2892781091029214,5.93693351518395,0.3835037150597871,33.64,10.0,2021,3.028122,1.1079426253844291
AR,2021-04-01,3015,2985,101.005025125628,82.0207622385301,28.8753410871038,-0.157020182748871,148473.113610854,72.41887284694,0.0017601563282294,1.7601563282294,0.254,0.355,25.4,0.201539396596721,0.59728315163459,0.597200287223374,0.0,0.0,201.539396596721,1,3.005983,10251.2666666667,105.695510815697,3410.28763857502,3.41028763857502,49466.0,112.279825676412,21.7786416579892,4.5,132.352941176471,0.2892781091029214,5.93693351518395,0.3835037150597871,26.24,25.0,2021,3.028122,1.1079426253844291
AR,2021-05-01,3344,3172,105.422446406053,80.4432074293631,28.7664154726156,-0.269868080762099,141390.097175824,68.9923437721863,0.001855800599766,1.855800599766,0.312,0.396,31.2,0.0969764792164974,0.694420818508891,0.477728603095017,0.216448163344855,0.0,96.9764792164974,1,3.005172,10251.2666666667,105.695510815697,3411.20796635489,3.41120796635489,49466.0,112.279825676412,21.7786416579892,4.3,126.470588235294,0.2892781091029214,5.93693351518395,0.3835037150597871,23.43,26.0,2021,3.028122,1.1079426253844291
AR,2021-06-01,3499,3216,108.799751243781,78.060768545591,28.6934928307725,-0.244971102729431,148472.11361792,75.2298560916483,0.0026467530012288,2.64675300122885,0.341,0.418,34.1,0.0498546149759888,0.744445546518548,0.348370490789207,0.395660890626654,0.0,49.8546149759888,1,3.004436,10251.2666666667,105.695510815697,3412.04361373205,3.41204361373205,49466.0,112.279825676412,21.7786416579892,4.2,123.529411764706,0.2892781091029214,5.93693351518395,0.3835037150597871,30.6,24.0,2021,3.028122,1.1079426253844291
AR,2021-07-01,3541,3392,104.392688679245,75.7888067555416,28.6815687672195,-0.235707094650381,144590.114797907,70.7610061307034,0.0122011713444093,12.2011713444093,0.364,0.468,36.4,0.0702596906244507,0.814880708239894,0.217090784816937,0.597200287223375,0.0,70.2596906244507,1,3.003728,10306.4083333333,105.277274843736,3431.20559961932,3.43120559961932,49579.0,111.491151138996,21.7786416579892,4.0,117.647058823529,0.2892781091029214,5.93693351518395,0.3835037150597871,27.9,23.0,2021,3.028122,1.1079426253844291
AR,2021-08-01,3127,3128,99.9680306905371,78.9464824443775,28.713114784325,-0.204787498838705,150299.108099537,73.0213833183687,0.0216725111575888,21.6725111575888,0.415,0.532,41.5,0.116527749705056,0.931575335327042,0.236642055305496,0.477728603095017,0.216448163344855,116.527749705056,1,3.003113,10306.4083333333,105.277274843736,3431.90826763206,3.43190826763206,49579.0,111.491151138996,21.7786416579892,3.8,108.571428571429,0.2892781091029214,5.93693351518395,0.3835037150597871,43.07,21.0,2021,3.028122,1.1079426253844291
AR,2021-09-01,2947,2800,105.25,81.1089601245146,28.6703656002339,-0.191171538487926,148472.065994488,80.0475175215369,0.014124712451695,14.124712451695,0.456,0.557,45.6,0.0734708191966865,1.0052242452138,0.260258259526193,0.348370490789207,0.395660890626654,73.4708191966865,1,3.002539,10306.4083333333,105.277274843736,3432.56435081554,3.43256435081554,49579.0,111.491151138996,21.7786416579892,3.6,102.857142857143,0.2892781091029214,5.93693351518395,0.3835037150597871,23.04,26.0,2021,3.028122,1.1079426253844291
AR,2021-10-01,3205,3018,106.196156394964,85.2120385825693,28.7959942636636,-0.26184699407313,125867.254481529,60.9795676868024,0.0058322586835092,5.83225868350927,0.48,0.58,48.0,0.0881708121887444,1.09365827234952,0.278169381090487,0.217090784816937,0.597200287223374,88.1708121887444,1,3.001753,10403.0833333333,105.657429459868,3465.66933832775,3.46566933832775,49724.0,111.286676663459,21.7786416579892,3.5,100.0,0.2892781091029214,5.93693351518395,0.3835037150597871,40.34,29.0,2021,3.028122,1.1079426253844291
AR,2021-11-01,3114,2728,114.149560117302,80.2109193546844,28.8302937186452,-0.220253161182663,121174.258798728,63.9702284568521,0.005054160285656,5.05416028565602,0.493,0.605,49.3,0.089295163227252,1.18319431726851,0.250936794612683,0.236642055305496,0.477728603095017,89.2951632272519,1,3.001092,10403.0833333333,105.657429459868,3466.43266295513,3.46643266295513,49724.0,111.286676663459,21.7786416579892,3.3,94.2857142857143,0.2892781091029214,5.93693351518395,0.3835037150597871,15.49,27.0,2021,3.028122,1.1079426253844291
AR,2021-12-01,3105,3348,92.741935483871,77.4919037128622,28.8405909993086,-0.198633825874122,130073.283854023,65.694958118902,0.0120566732966816,12.0566732966816,0.512,0.627,51.2,0.0926250193301374,1.27605435901264,0.270090994746134,0.260258259526193,0.348370490789207,92.6250193301374,1,3.000496,10403.0833333333,105.657429459868,3467.12121373711,3.46712121373711,49724.0,111.286676663459,21.7786416579892,3.3,94.2857142857143,0.2892781091029214,5.93693351518395,0.3835037150597871,23.92,22.0,2021,3.028122,1.1079426253844291
